Content Type,Title,URL,Description,Genre,IMDb Rating,Episodes/Runtime,Release Year,Image URL,Genre
Anime,My Hero Academia,https://www.primevideo.com/detail/0JNO1SKUQ47236DGO8DHX5E24B/ref=atv_sr_fle_c_Tn74RA_9_1_11?sr=1-11&pageTypeIdSource=ASIN&pageTypeId=B0DCQ32FB9&qid=1759379633354,"What makes a hero? Is it simply someone with superpowers? Can Izuku meet his idol, All Might, and become the ultimate hero that he always dream of?","Animation, Action, Adventure, Fantasy",8.2,13 episodes,2018,https://m.media-amazon.com/images/S/pv-target-images/3d9fc976c1a7fd06f4359044f3abb158312bb1754ed46f86e31bf9d3e954eda3._SX1080_FMjpg_.jpg,Animation, Action, Adventure, Fantasy
Anime,Dragon Ball Z,https://www.primevideo.com/detail/0JE9FZ5V59CKJI9HI72WEIWV39/ref=atv_sr_fle_c_Tn74RA_20_1_12?sr=1-12&pageTypeIdSource=ASIN&pageTypeId=B0BY9QVT4H&qid=1759379633354,"Goku—the strongest fighter on the planet—is all that stands between humanity and villains from the darkest corners of space. Joined in battle by the Z-Fighters, Goku travels to distant realms in search of the magic powers of the seven Dragon Balls!","Animation, Action, Adventure, Fantasy",8.8,39 episodes,1989,https://m.media-amazon.com/images/S/pv-target-images/6ca7b0149de0cb60400258b879fbbce487d9e399aa4f085b6cb5b8a87c6b2012._SX1080_FMjpg_.jpg,Animation, Action, Adventure, Fantasy
Anime,Wotakoi: Love is Hard for Otaku,https://www.primevideo.com/detail/0QBRN9H7SXXWWWPAVDSVCU0RDP/ref=atv_sr_fle_c_Tn74RA_26_1_13?sr=1-13&pageTypeIdSource=ASIN&pageTypeId=B07PJ17NYB&qid=1759379633354,"When Narumi, an office lady who hides the fact that she is a yaoi fangirl, changes jobs, she is reunited with Hirotaka, her childhood friend who is attractive and skilled but is a hardcore gaming otaku. They decide to start dating for now, but being otaku, both of them are awkward so a serious romantic relationship is rather difficult for them...","Anime, International, Romance, Comedy",7.5,11 episodes,2018,https://m.media-amazon.com/images/S/pv-target-images/ef19506565700f1c0bf25f2cde5e39aab9f94ac1e877ba8dd5bb23408a284074._SX1080_FMjpg_.jpg,Anime, International, Romance, Comedy
Anime,Frieren: Beyond Journey's End,https://www.primevideo.com/detail/0FCJEHY4FXTDVCLZ5NR9A0N42N/ref=atv_sr_fle_c_Tn74RA_45_1_14?sr=1-14&pageTypeIdSource=ASIN&pageTypeId=B0DQ61LKG6&qid=1759379633354,"The elven Frieren leads heroes to defeat the Demon King. Years later, she seeks to fulfill their dying wishes.","Animation, Adventure, Comedy, Drama",8.9,28 episodes,2023,https://m.media-amazon.com/images/S/pv-target-images/58c7d4448803e4e59ad96243a72dd3f0cfb1195ee098cc6927a2ea4bfeb72fe9._SX1080_FMjpg_.jpg,Animation, Adventure, Comedy, Drama
Anime,Kaiju No. 8,https://www.primevideo.com/detail/0SUOL8L2QLID49XBREN4CAHH0C/ref=atv_sr_fle_c_Tn74RA_3_1_15?sr=1-15&pageTypeIdSource=ASIN&pageTypeId=B0FH4W2C1Z&qid=1759379633354,"In a world plagued by creatures known as Kaiju, Kafka Hibino aspired to enlist in The Defense Force. He makes a promise to enlist with his childhood friend, Mina Ashiro. Soon, life takes them in separate ways. While employed cleaning up after Kaiju battles, Kafka meets Reno Ichikawa. Reno’s determination to join The Defense Force reawakens Kafka’s promise to join Mina and protect humanity.","Animation, Action, Adventure, Science Fiction",8.2,12 episodes,2024,https://m.media-amazon.com/images/S/pv-target-images/099d28985f360c2a8d8e7f4d7ffa2913b3e72c0aa87803ca8840a728cd911920._SX1080_FMjpg_.jpg,Animation, Action, Adventure, Science Fiction
Anime,Umamusume: Cinderella Gray,https://www.primevideo.com/detail/0K6S3ADL4O8MDCRV79NL5OOMVD/ref=atv_sr_fle_c_Tn74RA_33_1_16?sr=1-16&pageTypeIdSource=ASIN&pageTypeId=B0F1RY715C&qid=1759379633354,"Umamusume are racers who inherit the names and spirits of legendary racehorses from another world. Among them is Oguri Cap, a countryside-born Umamusume with an insatiable appetite! Unbeknownst to those around her, the potential of this ashen-haired “Beast” will soon propel her to the national stage and lead her down a legendary path. Follow her journey in this hot-blooded Cinderella story!","Animation, Comedy, Drama, Sports",7.8,13 episodes,2025,https://m.media-amazon.com/images/S/pv-target-images/7b09790646d9ba1e948346813a883deb67dab71f59494c561b9fe0675514ee9a._SX1080_FMjpg_.jpg,Animation, Comedy, Drama, Sports
Anime,Boruto - Naruto Next Generations,https://www.primevideo.com/detail/0MNO6WKB8I3016041RSOV5NKH4/ref=atv_sr_fle_c_Tn74RA_125_1_17?sr=1-17&pageTypeIdSource=ASIN&pageTypeId=B07XRH2P2M&qid=1759379633354,"Les grands affrontements dans le monde des ninjas appartiennent désormais au passé. Le village de Konoha est entré dans une ère de paix. Boruto, le fils du 7e Hokage, vit mal d'être dans l'ombre de son éminent paternel. Il ne se doute pas qu'une nouvelle menace plane sur eux... La légende de la nouvelle génération commence maintenant !","International, Anime",6.3,51 episodes,2020,https://m.media-amazon.com/images/S/pv-target-images/f51795fb76d6d042f3bd7f8129d60ef2f896f7caf1cc3d85b38920b0ed847a9a._SX1080_FMjpg_.jpg,International, Anime
Anime,Dororo,https://www.primevideo.com/detail/0PQPCQ0PCYB24M7PLJ2VSPO3WZ/ref=atv_sr_fle_c_Tn74RA_25_1_18?sr=1-18&pageTypeIdSource=ASIN&pageTypeId=B07MLHG5GM&qid=1759379633354,"(Diffusion de l'intégralité de la série en VOSTFR le 2 octobre à 17 h) - Pour assurer la prospérité et la pérennité de son territoire, Kagemitsu, le seigneur de Daigo, promet d’offrir les membres de son futur enfant à quarante-huit démons. Dépourvu de corps et de ses sens, Hyakkimaru est recueilli par Jukai, un prothésiste de génie. Accompagné du jeune bandit Dororo, l’adolescent arpente le J","Action, Adventure, Anime, International",8.2,24 episodes,2019,https://m.media-amazon.com/images/S/pv-target-images/46b4180bd6e73b0dbc9f8d4ae3378bd64285ce712ab403aef1b91df2eec417dd._SX1080_FMjpg_.jpg,Action, Adventure, Anime, International
Anime,Dragon Ball Super,https://www.primevideo.com/detail/0M51P33VEXW95LP5DBUB7NNY9E/ref=atv_sr_fle_c_Tn74RA_99_1_19?sr=1-19&pageTypeIdSource=ASIN&pageTypeId=B0CJHM5YHB&qid=1759379633354,"With Majin Buu defeated, Goku has taken a completely new role as a…radish farmer?! With Earth at peace, our heroes have settled into normal lives. But they can’t get too comfortable. Far away, a powerful God awakens to a prophecy revealing his demise at the hands of a formidable being. When his search for the Saiyan God brings him to Earth, can Goku and his friends take on their strongest...","Animation, Action, Adventure, Comedy",8.3,26 episodes,2015,https://m.media-amazon.com/images/S/pv-target-images/81783d5006b5fcefb2ec585b8535b139723117de7dd503786cb35d4dadcff6e9._SX1080_FMjpg_.jpg,Animation, Action, Adventure, Comedy
Anime,Anti-Magic Academy: The 35th Test Platoon,https://www.primevideo.com/detail/0INOMXAK45J9CGTDEPO9F7YHJX/ref=atv_sr_fle_c_Tn74RA_164_1_20?sr=1-20&pageTypeIdSource=ASIN&pageTypeId=B0B65MLQJR&qid=1759379633354,"Set in a world where witches run havoc, the military decides to shift from using sword to utilizing guns to neutralize magical threats. The Anti-Magic Academy is an institution that specializes in training witch hunters. Takeru Kusunagi, who can’t use guns and continues to fight with a sword, is relegated to the 35th Test Platoon, a motley group who can’t cooperate. One day, Ouka Ohtori, an e...","International, Anime, Animation, Action",6.3,12 episodes,2015,https://m.media-amazon.com/images/S/pv-target-images/a166fbb9c201328ea18221564a7bbda024fbf8a722d586a5a0b1506f86cacfdb._SX1080_FMjpg_.jpg,International, Anime, Animation, Action
